expiry_date;reference_id;control_timestamp;allee
01/01/2022;3,4563E+12;2021-05-17 13:21:03.81+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/12/2021;3,4563E+12;2021-05-17 13:22:54.521+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/12/2022;3,4563E+12;2021-05-17 13:23:29.668+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/09/2023;3,4563E+12;2021-05-17 13:24:17.152+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/03/2022;3,4563E+12;2021-05-17 13:25:53.298+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/04/2022;3,4563E+12;2021-05-17 13:27:16.228+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/12/2023;3,4563E+12;2021-05-17 13:27:52.517+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/10/2022;3,4563E+12;2021-05-17 13:28:41.563+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/09/2022;3,4563E+12;2021-05-17 13:30:38.746+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/02/2022;3,4563E+12;2021-05-17 13:29:07.909+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/02/2023;3,16092E+12;2021-05-18 07:08:22.3+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/07/2023;3,16092E+12;2021-05-18 07:09:22.224+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/06/2022;3,16092E+12;2021-05-18 07:11:14.652+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/11/2022;3,16092E+12;2021-05-18 07:12:06.056+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/12/2023;3,16092E+12;2021-05-18 07:13:26.373+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/01/2023;3,16092E+12;2021-05-18 07:13:59.093+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/11/2023;3,16092E+12;2021-05-18 07:15:30.708+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/09/2022;3,16092E+12;2021-05-18 07:16:12.186+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/05/2023;3,16092E+12;2021-05-18 07:18:06.556+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/01/2024;3,16092E+12;2021-05-18 07:18:32.873+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/01/2024;3,16092E+12;2021-05-18 07:20:39.143+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/04/2022;3,16092E+12;2021-05-18 07:20:52.532+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/04/2022;3,16092E+12;2021-05-18 07:22:08.113+00;R14 BIO COMPLEMENT ALIMENTAIRE
01/03/2023;3,28601E+12;2021-05-18 07:23:12.767+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2023;3,16092E+12;2021-05-18 07:57:13.203+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2023;3,16092E+12;2021-05-18 07:57:52.425+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2022;3,28601E+12;2021-05-18 07:58:43.498+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,28601E+12;2021-05-18 07:59:52.723+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2024;3,28601E+12;2021-05-18 08:01:48.423+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2023;3,28602E+12;2021-05-18 08:17:58.694+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,28601E+12;2021-05-18 08:20:37.023+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2023;3,16092E+12;2021-05-18 08:06:14.853+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2023;3,16092E+12;2021-05-18 08:07:13.478+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2023;3,16092E+12;2021-05-18 08:08:20.826+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2023;3,16092E+12;2021-05-18 08:08:58.701+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/09/2023;3,28601E+12;2021-05-18 08:12:15.342+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2023;3,28601E+12;2021-05-18 08:12:56.461+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2022;3,28601E+12;2021-05-18 08:14:43.019+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2022;3,28601E+12;2021-05-18 08:16:15.348+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2023;3,28601E+12;2021-05-18 08:16:46.157+00;R14 BIO COMPLEMENT ALIMENTAIRE
11/11/2022;3,28602E+12;2021-05-18 08:17:06.52+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2022;3,28601E+12;2021-05-18 08:32:17.305+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2022;3,28601E+12;2021-05-18 08:33:08.363+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2022;3,28601E+12;2021-05-18 08:34:07.341+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2021;3,28601E+12;2021-05-18 08:38:43.154+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2022;3,16092E+12;2021-05-18 08:41:10.856+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2022;3,16092E+12;2021-05-18 08:42:33.381+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/04/2023;3,16092E+12;2021-05-18 08:43:55.396+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,16092E+12;2021-05-18 08:44:33.921+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2022;3,28601E+12;2021-05-18 08:45:29.512+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2022;3,28601E+12;2021-05-18 08:46:50.43+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2022;3,28601E+12;2021-05-18 08:47:42.692+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2022;3,16092E+12;2021-05-18 08:50:32.026+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,16092E+12;2021-05-18 08:50:48.522+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/03/2022;3,16092E+12;2021-05-18 08:51:28.031+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/04/2022;3,16092E+12;2021-05-18 08:51:47.252+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2021;3,16092E+12;2021-05-18 09:12:58.809+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/03/2024;3,17568E+12;2021-05-18 09:13:25.888+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2024;3,17568E+12;2021-05-18 09:14:03.854+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/03/2023;3,4563E+12;2021-05-18 09:14:47.942+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,4563E+12;2021-05-18 09:15:27.039+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/08/2023;3,16092E+12;2021-05-18 09:16:01.253+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2021;3,16092E+12;2021-05-18 09:11:23.202+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/03/2023;3,16092E+12;2021-05-18 09:16:40.598+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2023;3,16092E+12;2021-05-18 09:18:06.499+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/07/2023;3,16092E+12;2021-05-18 09:18:37.455+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2023;3,16092E+12;2021-05-18 09:19:39.562+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2022;3,16092E+12;2021-05-18 09:20:14.247+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,16092E+12;2021-05-18 09:20:50.977+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/09/2023;3,16092E+12;2021-05-18 09:21:05.865+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2022;3,16092E+12;2021-05-18 09:21:20.578+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/12/2022;3,16092E+12;2021-05-18 09:22:29.925+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2022;3,16092E+12;2021-05-18 09:23:20.145+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/04/2023;3,16092E+12;2021-05-18 09:26:19.485+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2022;3,16092E+12;2021-05-18 09:26:48.232+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/12/2022;3,16092E+12;2021-05-18 09:28:01.234+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2023;3,16092E+12;2021-05-18 09:29:06.201+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2022;3,16092E+12;2021-05-18 09:30:09.442+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2023;3,16092E+12;2021-05-18 09:30:46.237+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/12/2022;3,16092E+12;2021-05-18 09:31:07.28+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/07/2022;3,16092E+12;2021-05-18 09:31:55.337+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/03/2023;3,16092E+12;2021-05-18 09:32:27.747+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2023;3,16092E+12;2021-05-18 09:33:09.8+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2024;3,16092E+12;2021-05-18 09:33:45.439+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2024;3,16092E+12;2021-05-18 09:36:05.287+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2022;3,16092E+12;2021-05-18 09:36:20.564+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2022;3,16092E+12;2021-05-18 09:36:40.437+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2023;3,16092E+12;2021-05-18 09:37:09.146+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/01/2023;3,28601E+12;2021-05-18 09:38:39.057+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/09/2023;3,16092E+12;2021-05-18 09:39:13.493+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/08/2023;3,16092E+12;2021-05-18 09:39:37.214+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/09/2023;3,16092E+12;2021-05-18 09:40:12.175+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2023;3,16092E+12;2021-05-18 09:41:33.64+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2023;3,16092E+12;2021-05-18 09:43:03.373+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2023;3,16092E+12;2021-05-18 09:43:17.643+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2023;3,16092E+12;2021-05-18 09:44:09.835+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/09/2023;3,28601E+12;2021-05-18 09:45:12.593+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/12/2021;3,16092E+12;2021-05-18 09:45:37.97+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/03/2023;3,16092E+12;2021-05-18 09:46:39.815+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2023;3,16092E+12;2021-05-18 09:47:18.643+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,16092E+12;2021-05-18 09:47:29.603+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/04/2023;3,16092E+12;2021-05-18 09:48:14.279+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/07/2023;3,16092E+12;2021-05-18 09:49:32.789+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2022;3,16092E+12;2021-05-18 09:52:53.184+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2023;3,16092E+12;2021-05-18 09:53:35.343+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/12/2022;3,16092E+12;2021-05-18 09:54:35.162+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/12/2022;3,16092E+12;2021-05-18 09:57:24.82+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2023;3,16092E+12;2021-05-18 09:58:25.567+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2023;3,16092E+12;2021-05-18 09:58:57.348+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/10/2022;3,28601E+12;2021-05-18 09:52:05.593+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/06/2022;3,16092E+12;2021-05-18 09:56:48.105+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/05/2023;3,16092E+12;2021-05-18 09:59:31.358+00;R14 BIO COMPLEMENT ALIMENTAIRE
26/11/2021;3,16092E+12;2021-06-10 06:51:18.557+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/11/2023;3,16092E+12;2021-06-12 08:43:12.224+00;R14 BIO COMPLEMENT ALIMENTAIRE
31/03/2023;3,16092E+12;2021-09-08 10:21:50.412+00;R14 BIO COMPLEMENT ALIMENTAIRE
28/02/2023;3,4563E+12;2021-08-30 05:25:03.63+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/09/2021;3,16092E+12;2021-08-31 06:48:42.023+00;R14 BIO COMPLEMENT ALIMENTAIRE
29/02/2024;3,4563E+12;2021-09-15 11:17:43.248+00;R14 BIO COMPLEMENT ALIMENTAIRE
15/02/2022;3,16092E+12;2021-10-16 11:32:10.572+00;R14 BIO COMPLEMENT ALIMENTAIRE
20/02/2022;3,28813E+12;2021-04-02 10:08:22.188+00;R14 bebe sucre BIO
30/10/2021;3,15525E+12;2021-10-13 10:25:01.332+00;TG lait frais
01/11/2021;3,15525E+12;2021-10-13 10:25:27.51+00;TG lait frais
11/11/2021;3,41229E+12;2021-10-25 12:55:52.197+00;TG lait frais
03/11/2021;3,53363E+12;2021-10-25 12:56:45.856+00;TG lait frais
08/11/2021;3,53363E+12;2021-10-25 12:57:04.446+00;TG lait frais
05/11/2021;3,53363E+12;2021-10-25 12:57:19.817+00;TG lait frais
08/11/2021;3,56007E+12;2021-10-25 12:57:31.742+00;TG lait frais
05/01/2022;3,28813E+12;2021-04-02 10:09:47.157+00;R14 bebe sucre BIO
16/10/2022;3,28813E+12;2021-04-02 10:10:37.577+00;R14 bebe sucre BIO
30/11/2021;4,0623E+12;2021-04-02 10:11:25.721+00;R14 bebe sucre BIO
01/12/2021;3,77E+12;2021-04-06 06:18:46+00;R14 bebe sucre BIO
04/11/2021;3,21893E+12;2021-10-18 11:29:48.775+00;TG lait frais
11/11/2021;3,77E+12;2021-04-06 06:19:28+00;R14 bebe sucre BIO
27/11/2021;3,77E+12;2021-04-06 06:20:09+00;R14 bebe sucre BIO
30/10/2021;3,53363E+12;2021-10-18 11:31:00.2+00;TG lait frais
04/03/2022;3,76027E+12;2021-04-06 06:22:31+00;R14 bebe sucre BIO
26/11/2021;3,76027E+12;2021-04-06 06:23:06+00;R14 bebe sucre BIO
31/10/2021;3,56007E+12;2021-09-28 15:16:35.954+00;TG lait frais
03/12/2021;3,77E+12;2021-04-06 06:23:50+00;R14 bebe sucre BIO
15/02/2022;3,77E+12;2021-04-06 06:38:52+00;R14 bebe sucre BIO
02/03/2022;3,77E+12;2021-04-06 06:40:45+00;R14 bebe sucre BIO
16/01/2022;3,77E+12;2021-04-06 06:31:21+00;R14 bebe sucre BIO
13/02/2022;3,76027E+12;2021-04-06 06:36:03+00;R14 bebe sucre BIO
09/01/2022;3,77E+12;2021-04-06 06:37:49+00;R14 bebe sucre BIO
30/11/2021;4,0623E+12;2021-04-06 06:48:59+00;R14 bebe sucre BIO
06/07/2022;3,28813E+12;2021-04-06 06:53:23+00;R14 bebe sucre BIO
29/12/2021;3,28813E+12;2021-04-06 06:55:27+00;R14 bebe sucre BIO
14/06/2022;3,04109E+12;2021-04-06 06:57:49+00;R14 bebe sucre BIO
20/01/2022;3,56007E+12;2021-04-06 07:33:58+00;R14 bebe sucre BIO
05/11/2021;3,56007E+12;2021-10-21 11:25:52.359+00;TG lait frais
31/10/2021;3,53363E+12;2021-10-21 11:26:05.825+00;TG lait frais
30/10/2021;3,25221E+12;2021-10-21 11:26:21.575+00;TG lait frais
20/01/2022;3,56007E+12;2021-04-06 07:35:30+00;R14 bebe sucre BIO
13/01/2022;3,56007E+12;2021-04-06 07:36:35+00;R14 bebe sucre BIO
19/01/2022;3,56007E+12;2021-04-06 07:27:20+00;R14 bebe sucre BIO
09/12/2021;3,56007E+12;2021-04-06 07:26:00+00;R14 bebe sucre BIO
04/11/2021;3,53363E+12;2021-10-22 10:41:45.303+00;TG lait frais
31/10/2021;3,25221E+12;2021-10-22 10:41:59.273+00;TG lait frais
08/11/2021;3,17658E+12;2021-10-22 10:42:10.639+00;TG lait frais
15/12/2021;3,24541E+12;2021-04-06 07:26:40+00;R14 bebe sucre BIO
25/11/2021;3,56007E+12;2021-04-06 07:28:37+00;R14 bebe sucre BIO
09/01/2022;3,56007E+12;2021-04-06 07:29:19+00;R14 bebe sucre BIO
17/11/2021;3,56007E+12;2021-04-06 07:31:00+00;R14 bebe sucre BIO
20/01/2022;3,56007E+12;2021-04-06 07:53:43+00;R14 bebe sucre BIO
14/12/2021;3,56007E+12;2021-04-06 07:55:00+00;R14 bebe sucre BIO
16/02/2022;3,56007E+12;2021-04-06 07:56:25+00;R14 bebe sucre BIO
01/12/2021;3,04109E+12;2021-04-06 08:06:49+00;R14 bebe sucre BIO
03/05/2022;3,04109E+12;2021-04-06 08:09:30+00;R14 bebe sucre BIO
15/02/2022;3,04109E+12;2021-04-06 08:12:11+00;R14 bebe sucre BIO
17/02/2022;3,28813E+12;2021-04-06 08:15:42+00;R14 bebe sucre BIO
13/10/2022;3,28813E+12;2021-04-06 08:17:55+00;R14 bebe sucre BIO
15/01/2023;3,28813E+12;2021-04-06 08:19:12+00;R14 bebe sucre BIO
17/08/2022;3,28813E+12;2021-04-06 08:31:42+00;R14 bebe sucre BIO
30/03/2022;7,61304E+12;2021-04-06 08:27:57+00;R14 bebe sucre BIO
31/03/2022;7,61304E+12;2021-04-06 08:29:00+00;R14 bebe sucre BIO
11/12/2021;3,28813E+12;2021-04-06 08:38:08+00;R14 bebe sucre BIO
02/08/2022;3,04109E+12;2021-04-06 08:41:46+00;R14 bebe sucre BIO
21/12/2021;3,04109E+12;2021-04-06 08:43:08+00;R14 bebe sucre BIO
24/05/2022;3,04109E+12;2021-04-06 08:47:27+00;R14 bebe sucre BIO
09/03/2022;3,04109E+12;2021-04-06 08:49:18+00;R14 bebe sucre BIO
28/11/2022;3,28813E+12;2021-04-06 08:50:49+00;R14 bebe sucre BIO
16/12/2022;3,28813E+12;2021-04-06 08:51:48+00;R14 bebe sucre BIO
04/12/2022;3,28813E+12;2021-04-06 08:52:40+00;R14 bebe sucre BIO
30/11/2022;7,61304E+12;2021-04-06 08:55:01+00;R14 bebe sucre BIO
31/01/2022;7,61304E+12;2021-04-06 09:00:50+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-04-06 09:07:56+00;R14 bebe sucre BIO
21/12/2021;3,04109E+12;2021-04-06 09:42:54+00;R14 bebe sucre BIO
25/01/2022;3,28813E+12;2021-04-06 09:24:12+00;R14 bebe sucre BIO
31/03/2022;3,04109E+12;2021-04-06 09:25:38+00;R14 bebe sucre BIO
21/12/2021;3,04109E+12;2021-04-06 09:28:25+00;R14 bebe sucre BIO
01/03/2022;3,04109E+12;2021-04-06 09:29:47+00;R14 bebe sucre BIO
21/12/2021;3,04109E+12;2021-04-06 09:30:14+00;R14 bebe sucre BIO
28/02/2022;7,61304E+12;2021-04-06 09:49:51+00;R14 bebe sucre BIO
28/02/2022;7,61304E+12;2021-04-06 09:50:32+00;R14 bebe sucre BIO
20/11/2021;3,28813E+12;2021-04-06 09:49:14+00;R14 bebe sucre BIO
22/07/2022;3,28813E+12;2021-04-22 07:05:36.233+00;R14 bebe sucre BIO
01/02/2022;3,28813E+12;2021-04-13 06:28:24.299+00;R14 bebe sucre BIO
03/02/2022;3,56007E+12;2021-04-13 06:28:49.475+00;R14 bebe sucre BIO
30/04/2022;7,61304E+12;2021-04-13 06:29:21.791+00;R14 bebe sucre BIO
31/03/2022;7,61304E+12;2021-04-20 09:06:48.873+00;R14 bebe sucre BIO
31/12/2021;7,61304E+12;2021-06-01 06:50:40.172+00;R14 bebe sucre BIO
31/03/2022;7,61304E+12;2021-05-05 08:47:56.248+00;R14 bebe sucre BIO
19/11/2021;3,56007E+12;2021-06-02 09:30:57.56+00;R14 bebe sucre BIO
03/02/2022;3,56007E+12;2021-06-02 09:29:42.737+00;R14 bebe sucre BIO
23/02/2022;3,56007E+12;2021-05-19 08:17:07.157+00;R14 bebe sucre BIO
24/06/2021;3,04109E+12;2021-06-09 07:51:37.763+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-05-25 09:07:40.258+00;R14 bebe sucre BIO
28/04/2022;3,56007E+12;2021-06-09 09:22:58.17+00;R14 bebe sucre BIO
13/04/2022;3,76027E+12;2021-06-09 09:23:40.387+00;R14 bebe sucre BIO
11/04/2022;3,76027E+12;2021-06-09 09:24:01.3+00;R14 bebe sucre BIO
11/04/2022;3,76027E+12;2021-06-09 09:24:23.906+00;R14 bebe sucre BIO
27/02/2022;3,76027E+12;2021-06-09 09:24:54.019+00;R14 bebe sucre BIO
04/02/2022;3,76027E+12;2021-06-09 09:25:16.4+00;R14 bebe sucre BIO
21/04/2022;3,28813E+12;2021-06-09 09:30:53.866+00;R14 bebe sucre BIO
31/12/2021;7,61329E+12;2021-06-09 09:25:57.474+00;R14 bebe sucre BIO
30/11/2021;7,61329E+12;2021-06-09 09:26:15.536+00;R14 bebe sucre BIO
31/03/2022;4,0623E+12;2021-06-09 09:27:48.471+00;R14 bebe sucre BIO
20/01/2022;3,56007E+12;2021-06-09 09:28:12.512+00;R14 bebe sucre BIO
22/05/2022;3,76027E+12;2021-06-09 09:28:39.111+00;R14 bebe sucre BIO
08/05/2022;3,76027E+12;2021-06-09 09:29:01.791+00;R14 bebe sucre BIO
24/02/2022;3,76027E+12;2021-06-09 09:29:30.898+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-06-15 06:45:52.208+00;R14 bebe sucre BIO
31/03/2022;3,77E+12;2021-06-17 07:41:46.279+00;R14 bebe sucre BIO
02/01/1970;7,61304E+12;2021-06-11 08:06:09.297+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-07-15 09:34:43.533+00;R14 bebe sucre BIO
31/12/2021;7,61329E+12;2021-06-19 06:22:46.981+00;R14 bebe sucre BIO
28/02/2022;7,61304E+12;2021-06-15 06:44:36.873+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-07-16 09:26:15.277+00;R14 bebe sucre BIO
31/12/2021;7,61304E+12;2021-07-16 09:27:10.929+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-07-16 09:27:57.516+00;R14 bebe sucre BIO
30/12/2021;7,61304E+12;2021-07-16 09:28:40.603+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-07-16 09:33:00.544+00;R14 bebe sucre BIO
24/05/2022;3,04109E+12;2021-09-07 12:06:35.369+00;R14 bebe sucre BIO
20/05/2022;3,28813E+12;2021-07-07 08:52:37.886+00;R14 bebe sucre BIO
03/03/2022;7,61329E+12;2021-10-23 08:13:29.887+00;R14 bebe sucre BIO
05/04/2022;4,0623E+12;2021-10-13 11:55:51.717+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-09-18 10:42:04.26+00;R14 bebe sucre BIO
02/01/1970;7,61304E+12;2021-09-18 10:43:37.836+00;R14 bebe sucre BIO
03/06/2022;3,56007E+12;2021-08-25 08:46:17.257+00;R14 bebe sucre BIO
12/12/2021;7,61304E+12;2021-07-31 08:33:54.654+00;R14 bebe sucre BIO
19/04/2022;3,77E+12;2021-08-02 08:26:57.823+00;R14 bebe sucre BIO
16/03/2022;3,56007E+12;2021-08-04 10:57:27.474+00;R14 bebe sucre BIO
22/04/2022;3,56007E+12;2021-09-08 10:56:01.09+00;R14 bebe sucre BIO
02/12/2021;3,28813E+12;2021-09-20 09:18:04.893+00;R14 bebe sucre BIO
17/05/2022;3,04109E+12;2021-09-20 09:20:23.77+00;R14 bebe sucre BIO
08/06/2022;3,56007E+12;2021-09-17 10:09:11.298+00;R14 bebe sucre BIO
08/04/2022;3,28813E+12;2021-09-17 10:09:51.74+00;R14 bebe sucre BIO
27/05/2022;3,56007E+12;2021-09-21 09:16:23.627+00;R14 bebe sucre BIO
21/01/2022;3,28813E+12;2021-09-21 09:18:30.091+00;R14 bebe sucre BIO
25/09/2021;3,76027E+12;2021-09-10 11:28:47.807+00;R14 bebe sucre BIO
13/04/2022;3,56007E+12;2021-08-31 11:04:59.157+00;R14 bebe sucre BIO
13/04/2022;3,56007E+12;2021-08-31 11:06:01.211+00;R14 bebe sucre BIO
09/02/2022;4,0623E+12;2021-09-01 12:12:41.499+00;R14 bebe sucre BIO
31/05/2022;7,61304E+12;2021-08-16 07:47:15.013+00;R14 bebe sucre BIO
31/01/2022;7,61304E+12;2021-08-16 07:48:20.56+00;R14 bebe sucre BIO
30/11/2022;7,61304E+12;2021-08-16 07:50:15.582+00;R14 bebe sucre BIO
31/01/2022;7,61304E+12;2021-08-16 07:52:49.4+00;R14 bebe sucre BIO
28/02/2022;7,61304E+12;2021-08-16 07:53:36.519+00;R14 bebe sucre BIO
28/02/2022;7,61304E+12;2021-08-16 07:54:10.165+00;R14 bebe sucre BIO
31/01/2022;7,61304E+12;2021-08-16 07:55:23.755+00;R14 bebe sucre BIO
28/02/2022;4,0623E+12;2021-10-02 11:37:26.271+00;R14 bebe sucre BIO
31/05/2022;7,61304E+12;2021-10-02 11:38:09.451+00;R14 bebe sucre BIO
30/11/2022;7,61304E+12;2021-10-15 14:02:26.191+00;R14 bebe sucre BIO
31/01/2022;7,61329E+12;2021-10-15 14:05:04.02+00;R14 bebe sucre BIO
08/03/2022;4,0623E+12;2021-10-05 11:47:55.364+00;R14 bebe sucre BIO
30/11/2021;7,61304E+12;2021-10-16 14:29:08.282+00;R14 bebe sucre BIO
30/06/2022;7,61304E+12;2021-10-16 14:30:26.773+00;R14 bebe sucre BIO
20/04/2022;3,28813E+12;2021-10-16 14:32:24.863+00;R14 bebe sucre BIO
14/03/2022;3,04109E+12;2021-09-27 11:21:13.283+00;R14 bebe sucre BIO
03/05/2022;3,04109E+12;2021-09-28 09:52:36.868+00;R14 bebe sucre BIO
22/10/2021;3,04109E+12;2021-10-07 12:08:32.283+00;R14 bebe sucre BIO
01/02/2022;4,0623E+12;2021-10-07 12:09:18.603+00;R14 bebe sucre BIO
31/05/2022;3,56007E+12;2021-10-08 11:11:03.304+00;R14 bebe sucre BIO
09/02/2022;3,04109E+12;2021-04-02 08:50:24.872+00;R14 salé bébé
31/12/2021;3,04109E+12;2021-04-02 08:51:04.403+00;R14 salé bébé
31/01/2022;7,61304E+12;2021-04-02 08:58:32.239+00;R14 salé bébé
30/11/2021;7,61304E+12;2021-04-02 08:59:21.932+00;R14 salé bébé
31/12/2021;7,61304E+12;2021-04-02 09:00:42.045+00;R14 salé bébé
31/01/2022;7,61304E+12;2021-04-02 08:42:32.871+00;R14 salé bébé
15/11/2021;3,04109E+12;2021-04-02 08:45:00.039+00;R14 salé bébé
28/11/2021;3,04109E+12;2021-04-02 08:48:04.761+00;R14 salé bébé
15/02/2022;3,04109E+12;2021-04-02 08:49:20.734+00;R14 salé bébé
27/01/2022;3,04109E+12;2021-04-02 09:22:53.002+00;R14 salé bébé
06/04/2022;3,04109E+12;2021-04-02 09:23:52.225+00;R14 salé bébé
